QueryID,Tables,truecardinality_Estimate
816,MC MI,67371414
816,MI_IDX MK,8784
816,MC MK,96753
816,MC MI_IDX,1354883
816,MI MK T,422888
816,MI MI_IDX T,3992277
816,MC MI T,40139513
816,MI_IDX MK T,5194
816,MC MK T,61656
816,MC MI_IDX T,795530
816,MI MI_IDX MK,623927
816,MC MI MK,13624180
816,MC MI MI_IDX,57984052
816,MC MI_IDX MK,94185
816,MI MI_IDX MK T,409589
816,MC MI MK T,9623500
816,MC MI MI_IDX T,36507183
816,MC MI_IDX MK T,59971
816,MC MI MI_IDX MK,13586289
816,MC MI MI_IDX MK T,9599423
817,MI T,371138
817,MK T,11
817,MI_IDX T,216044
817,MC T,451180
817,MI MK,487
817,MI MI_IDX,3367474
817,MC MI,10905021
817,MI_IDX MK,273
817,MC MK,474
817,MC MI_IDX,4073078
817,MI MK T,120
817,MI MI_IDX T,755629
817,MC MI T,3069783
817,MI_IDX MK T,27
817,MC MK T,102
817,MC MI_IDX T,818261
817,MI MI_IDX MK,1341
817,MC MI MK,4325
817,MC MI MI_IDX,29157386
817,MC MI_IDX MK,1221
817,MI MI_IDX MK T,357
817,MC MI MK T,2545
817,MC MI MI_IDX T,8758250
817,MC MI_IDX MK T,297
817,MC MI MI_IDX MK,12534
817,MC MI MI_IDX MK T,7629
818,MI T,15430
818,MK T,91520
818,MI_IDX T,7499
818,MC T,37527
818,MI MK,13013811
818,MI MI_IDX,596198
818,MC MI,5220678
818,MI_IDX MK,3461792
818,MC MK,34863638
818,MC MI_IDX,1354883
818,MI MK T,452951
818,MI MI_IDX T,11660
818,MC MI T,114007
818,MI_IDX MK T,83055
818,MC MK T,1235301
818,MC MI_IDX T,28313
818,MI MI_IDX MK,12199311
818,MC MI MK,202001999
818,MC MI MI_IDX,3623766
818,MC MI_IDX MK,33227886
818,MI MI_IDX MK T,446785
818,MC MI MK T,9848660
818,MC MI MI_IDX T,109029
818,MC MI_IDX MK T,1224330
818,MC MI MI_IDX MK,199594193
818,MC MI MI_IDX MK T,9838909
819,MI T,5343
819,MK T,34
819,MI_IDX T,4578
819,MC T,10579
819,MI MK,13401
819,MI MI_IDX,414413
819,MC MI,3940494
819,MI_IDX MK,1516
819,MC MK,15600
819,MC MI_IDX,770661
819,MI MK T,304
819,MI MI_IDX T,4822
819,MC MI T,41837
819,MI_IDX MK T,31
819,MC MK T,330
819,MC MI_IDX T,7647
819,MI MI_IDX MK,13390
819,MC MI MK,255464
819,MC MI MI_IDX,3881432
819,MC MI_IDX MK,15522
819,MI MI_IDX MK T,304
819,MC MI MK T,6305
819,MC MI MI_IDX T,41509
819,MC MI_IDX MK T,325
819,MC MI MI_IDX MK,255448
819,MC MI MI_IDX MK T,6305
820,MI T,3212389
820,MK T,43
820,MI_IDX T,231397
820,MC T,439340
820,MI MK,13733
820,MI MI_IDX,20885030
820,MC MI,67371414
820,MI_IDX MK,481
820,MC MK,1934
820,MC MI_IDX,4073078
820,MI MK T,5555
820,MI MI_IDX T,4982581
820,MC MI T,20967315
820,MI_IDX MK T,121
820,MC MK T,855
820,MC MI_IDX T,850593
820,MI MI_IDX MK,40822
820,MC MI MK,315187
820,MC MI MI_IDX,177388547
820,MC MI_IDX MK,5716
820,MI MI_IDX MK T,16882
820,MC MI MK T,152227
820,MC MI MI_IDX T,59021244
820,MC MI_IDX MK T,2587
820,MC MI MI_IDX MK,958846
820,MC MI MI_IDX MK T,470860
821,MI T,2422906
821,MK T,4024094
821,MI_IDX T,395802
821,MC T,2175302
821,MI MK,36413233
821,MI MI_IDX,1118984
821,MC MI,10905021
821,MI_IDX MK,3461792
821,MC MK,34863638
821,MC MI_IDX,1354883
821,MI MK T,31770444
821,MI MI_IDX T,945693
821,MC MI T,9016247
821,MI_IDX MK T,3156023
821,MC MK T,31171968
821,MC MI_IDX T,1170959
821,MI MI_IDX MK,35316527
821,MC MI MK,753818881
821,MC MI MI_IDX,9595757
821,MC MI_IDX MK,33227886
821,MI MI_IDX MK T,30872099
821,MC MI MK T,636810312
821,MC MI MI_IDX T,7963471
821,MC MI_IDX MK T,29795133
821,MC MI MI_IDX MK,751681367
821,MC MI MI_IDX MK T,635109488
822,MI T,235
822,MK T,1
822,MI_IDX T,84
822,MC T,454
822,MI MK,1590
822,MI MI_IDX,108904
822,MC MI,1914464
822,MI_IDX MK,836
822,MC MK,6582
822,MC MI_IDX,770661
822,MI MK T,64
822,MI MI_IDX T,235
822,MC MI T,6105
822,MI_IDX MK T,1
822,MC MK T,40
822,MC MI_IDX T,338
822,MI MI_IDX MK,1590
822,MC MI MK,38948
822,MC MI MI_IDX,1914404
822,MC MI_IDX MK,6275
822,MI MI_IDX MK T,64
822,MC MI MK T,2560
822,MC MI MI_IDX T,6105
822,MC MI_IDX MK T,40
822,MC MI MI_IDX MK,38948
822,MC MI MI_IDX MK T,2560
823,MI T,6376
823,MK T,221209
823,MI_IDX T,15505
823,MC T,51903
823,MI MK,10572607
823,MI MI_IDX,108904
823,MC MI,1914464
823,MI_IDX MK,3461792
823,MC MK,26443187
823,MC MI_IDX,770661
823,MI MK T,637941
823,MI MI_IDX T,6375
823,MC MI T,106677
823,MI_IDX MK T,199464
823,MC MK T,1769594
823,MC MI_IDX T,37292
823,MI MI_IDX MK,10572518
823,MC MI MK,243616275
823,MC MI MI_IDX,1914404
823,MC MI_IDX MK,25560390
823,MI MI_IDX MK T,637941
823,MC MI MK T,14226867
823,MC MI MI_IDX T,106677
823,MC MI_IDX MK T,1744161
823,MC MI MI_IDX MK,243616191
823,MC MI MI_IDX MK T,14226867
824,MI T,237961
824,MK T,2878681
824,MI_IDX T,295760
824,MC T,798908
824,MI MK,17878646
824,MI MI_IDX,300407
824,MC MI,3359730
824,MI_IDX MK,3461792
824,MC MK,26443187
824,MC MI_IDX,770661
824,MI MK T,11563278
824,MI MI_IDX T,195767
824,MC MI T,2152174
824,MI_IDX MK T,2256318
824,MC MK T,16944872
824,MC MI_IDX T,498099
824,MI MI_IDX MK,17651495
824,MC MI MK,379965859
824,MC MI MI_IDX,3307730
824,MC MI_IDX MK,25560390
824,MI MI_IDX MK T,11397796
824,MC MI MK T,242090030
824,MC MI MI_IDX T,2118244
824,MC MI_IDX MK T,16353698
824,MC MI MI_IDX MK,379806162
824,MC MI MI_IDX MK T,241979917
825,MI T,346247
825,MK T,13
825,MI_IDX T,209880
825,MC T,667070
825,MI MK,113
825,MI MI_IDX,414413
825,MC MI,3940494
825,MI_IDX MK,14
825,MC MK,113
825,MC MI_IDX,770661
825,MI MK T,111
825,MI MI_IDX T,316280
825,MC MI T,3568385
825,MI_IDX MK T,13
825,MC MK T,112
825,MC MI_IDX T,470474
825,MI MI_IDX MK,113
825,MC MI MK,1387
825,MC MI MI_IDX,3881432
825,MC MI_IDX MK,113
825,MI MI_IDX MK T,111
825,MC MI MK T,1385
825,MC MI MI_IDX T,3535505
825,MC MI_IDX MK T,112
825,MC MI MI_IDX MK,1387
825,MC MI MI_IDX MK T,1385
826,MI T,158944
826,MC T,27661
826,CI T,32371
826,MK T,1
826,MC MI,67371414
826,CI MI,32954819
826,MI MK,2335
826,CI MC,6414962
826,MC MK,353
826,CI MK,135
826,MC MI T,506176
826,CI MI T,242110
826,MI MK T,282
826,CI MC T,68067
826,MC MK T,44
826,CI MK T,5
826,CI MC MI,287168293
826,MC MI MK,55518
826,CI MI MK,15208
826,CI MC MK,2247
826,CI MC MI T,2053251
826,MC MI MK T,12408
826,CI MI MK T,1410
826,CI MC MK T,220
826,CI MC MI MK,379456
826,CI MC MI MK T,62040
827,MI T,62158
827,MC T,52661
827,CI T,59645
827,MK T,145
827,MC MI,1871852
827,CI MI,2507380
827,MI MK,4808
827,CI MC,4291188
827,MC MK,11578
827,CI MK,7972
827,MC MI T,91289
827,CI MI T,79541
827,MI MK T,343
827,CI MC T,83731
827,MC MK T,517
827,CI MK T,267
827,CI MC MI,6066851
827,MC MI MK,27563
827,CI MI MK,15860
827,CI MC MK,58202
827,CI MC MI T,155138
827,MC MI MK T,1532
827,CI MI MK T,672
827,CI MC MK T,1156
827,CI MC MI MK,149131
827,CI MC MI MK T,3465
828,MI T,720
828,MC T,30
828,CI T,103
828,MK T,1
828,MC MI,47903401
828,CI MI,460456073
828,MI MK,30066
828,CI MC,47470011
828,MC MK,3318
828,CI MK,20833
828,MC MI T,20571
828,CI MI T,68788
828,MI MK T,709
828,CI MC T,2814
828,MC MK T,29
828,CI MK T,97
828,CI MC MI,4679397494
828,MC MI MK,685372
828,CI MI MK,3904509
828,CI MC MK,361580
828,CI MC MI T,1994427
828,MC MI MK T,20561
828,CI MI MK T,68773
828,CI MC MK T,2813
828,CI MC MI MK,94763551
828,CI MC MI MK T,1994417
829,MI T,368218
829,MC T,1274246
829,CI T,10500284
829,MK T,4523930
829,MC MI,3359730
829,CI MI,7891706
829,MI MK,17878646
829,CI MC,16437223
829,MC MK,26443187
829,CI MK,78914364
829,MC MI T,3359730
829,CI MI T,7891706
829,MI MK T,17878646
829,CI MC T,16437223
829,MC MK T,26443187
829,CI MK T,78914364
829,CI MC MI,122274736
829,MC MI MK,379965859
829,CI MI MK,686176904
829,CI MC MK,842153707
829,CI MC MI T,122274736
829,MC MI MK T,379965859
829,CI MI MK T,686176904
829,CI MC MK T,842153707
829,CI MC MI MK,16490118607
829,CI MC MI MK T,16490118607
830,MI T,48502
830,MC T,17850
830,CI T,63771
830,MK T,57005
830,MC MI,7661951
830,CI MI,20080251
830,MI MK,36413233
830,CI MC,11923191
830,MC MK,26443187
830,CI MK,56877800
830,MC MI T,264822
830,CI MI T,928758
830,MI MK T,978943
830,CI MC T,421876
830,MC MK T,462324
830,CI MK T,1962104
830,CI MC MI,304139093
830,MC MI MK,622656220
830,CI MI MK,1636059838
830,CI MC MK,951339921
830,CI MC MI T,19788988
830,MC MI MK T,21586916
830,CI MI MK T,106663774
830,CI MC MK T,43226520
830,CI MC MI MK,40223663454
830,CI MC MI MK T,2715175754
831,MI T,23230
831,MC T,38508
831,CI T,1178423
831,MK T,154184
831,MC MI,2008719
831,CI MI,23339081
831,MI MK,9759753
831,CI MC,47470011
831,MC MK,26443187
831,CI MK,215765477
831,MC MI T,71958
831,CI MI T,866226
831,MI MK T,359278
831,CI MC T,1750421
831,MC MK T,1030947
831,CI MK T,8560493
831,CI MC MI,182679802
831,MC MI MK,150593203
831,CI MI MK,1000723121
831,CI MC MK,2494722921
831,CI MC MI T,7451400
831,MC MI MK T,5988574
831,CI MI MK T,40436957
831,CI MC MK T,115024965
831,CI MC MI MK,21203998657
831,CI MC MI MK T,876156815
832,MI T,10800
832,MC T,51277
832,CI T,4890
832,MK T,105358
832,MC MI,3359730
832,CI MI,7621422
832,MI MK,17878646
832,CI MC,11923191
832,MC MK,26443187
832,CI MK,56877800
832,MC MI T,48844
832,CI MI T,16866
832,MI MK T,240654
832,CI MC T,21520
832,MC MK T,498846
832,CI MK T,112682
832,CI MC MI,168703725
832,MC MI MK,379965859
832,CI MI MK,982235528
832,CI MC MK,951339921
832,CI MC MI T,388750
832,MC MI MK T,4685004
832,CI MI MK T,3020371
832,CI MC MK T,1589692
832,CI MC MI MK,27318758986
832,CI MC MI MK T,112405384
833,MI T,4343278
833,MC T,350868
833,CI T,525711
833,MK T,1518175
833,MC MI,47903401
833,CI MI,111207799
833,MI MK,235420417
833,CI MC,11923191
833,MC MK,26443187
833,CI MK,56877800
833,MC MI T,21699423
833,CI MI T,46872655
833,MI MK T,114224585
833,CI MC T,4562455
833,MC MK T,12651106
833,CI MK T,25858326
833,CI MC MI,1884841875
833,MC MI MK,4103578498
833,CI MI MK,10372668168
833,CI MC MK,951339921
833,CI MC MI T,981754383
833,MC MI MK T,2176463871
833,CI MI MK T,5581504380
833,CI MC MK T,505231967
833,CI MC MI MK,262825526937
833,CI MC MI MK T,145610825751
834,MI T,9947152
834,MC T,1825582
834,CI T,3656078
834,MK T,3196700
834,MC MI,67371414
834,CI MI,92296422
834,MI MK,235420417
834,CI MC,16381869
834,MC MK,34863638
834,CI MK,47413905
834,MC MI T,49141417
834,CI MI T,66023968
834,MI MK T,172109042
834,CI MC T,11858836
834,MC MK T,25558720
834,CI MK T,34467101
834,CI MC MI,1121965150
834,MC MI MK,4847757474
834,CI MI MK,4835197614
834,CI MC MK,628382441
834,CI MC MI T,828518666
834,MC MI MK T,3555070368
834,CI MI MK T,3566996345
834,CI MC MK T,466358468
834,CI MC MI MK,119001186415
834,CI MC MI MK T,87552684015
835,MI T,13098
835,MC T,34369
835,CI T,257855
835,MK T,156998
835,MC MI,5184962
835,CI MI,14256475
835,MI MK,28576783
835,CI MC,16402802
835,MC MK,26443187
835,CI MK,78775652
835,MC MI T,239292
835,CI MI T,522556
835,MI MK T,1414687
835,CI MC T,679195
835,MC MK T,1459190
835,CI MK T,3506582
835,CI MC MI,194866242
835,MC MI MK,541475677
835,CI MI MK,1161616552
835,CI MC MK,832564334
835,CI MC MI T,11827635
835,MC MI MK T,34998198
835,CI MI MK T,76199031
835,CI MC MK T,55921108
835,CI MC MI MK,25360979009
835,CI MC MI MK T,2000469384
836,MI T,8301049
836,MC T,1307690
836,CI T,986086
836,MK T,66
836,MC MI,67371414
836,CI MI,111207799
836,MI MK,6308
836,CI MC,17728827
836,MC MK,779
836,CI MK,1312
836,MC MI T,53714510
836,CI MI T,86516733
836,MI MK T,6016
836,CI MC T,11051301
836,MC MK T,701
836,CI MK T,1241
836,CI MC MI,2246641997
836,MC MI MK,141364
836,CI MI MK,287907
836,CI MC MK,31522
836,CI MC MI T,2119181697
836,MC MI MK T,139786
836,CI MI MK T,286008
836,CI MC MK T,31153
836,CI MC MI MK,8522508
836,CI MC MI MK T,8509982
837,MI T,1690
837,MC T,258
837,CI T,844
837,MK T,1074
837,MC MI,67371414
837,CI MI,160233289
837,MI MK,235420417
837,CI MC,27322258
837,MC MK,34863638
837,CI MK,78775652
837,MC MI T,13819
837,CI MI T,33665
837,MI MK T,87431
837,CI MC T,4852
837,MC MK T,14560
837,CI MK T,30909
837,CI MC MI,1874950386
837,MC MI MK,4847757474
837,CI MI MK,8341161975
837,CI MC MK,1033394297
837,CI MC MI T,507798
837,MC MI MK T,1769065
837,CI MI MK T,3436237
837,CI MC MK T,522276
837,CI MC MI MK,209863997554
837,CI MC MI MK T,71510612
838,MI T,165110
838,MC T,551497
838,CI T,2439432
838,MK T,2004805
838,MC MI,3359730
838,CI MI,3457746
838,MI MK,17878646
838,CI MC,7692385
838,MC MK,26443187
838,CI MK,35805959
838,MC MI T,1488549
838,CI MI T,1548618
838,MI MK T,7912093
838,CI MC T,3339347
838,MC MK T,11663998
838,CI MK T,15723114
838,CI MC MI,49782394
838,MC MI MK,379965859
838,CI MI MK,288366945
838,CI MC MK,343320337
838,CI MC MI T,22248485
838,MC MI MK T,167139575
838,CI MI MK T,128251979
838,CI MC MK T,149469434
838,CI MC MI MK,6712961035
838,CI MC MI MK T,2942914169
839,MI T,2584039
839,MC T,153160
839,CI T,3785589
839,MK T,682355
839,MC MI,47903401
839,CI MI,460456073
839,MI MK,235420417
839,CI MC,47470011
839,MC MK,26443187
839,CI MK,215765477
839,MC MI T,10703378
839,CI MI T,106304465
839,MI MK T,55673533
839,CI MC T,10393644
839,MC MK T,6507809
839,CI MK T,53765709
839,CI MC MI,4679397494
839,MC MI MK,4103578498
839,CI MI MK,25473402919
839,CI MC MK,2494722921
839,CI MC MI T,1567056625
839,MC MI MK T,1223517126
839,CI MI MK T,8985031388
839,CI MC MK T,950929442
839,CI MC MI MK,579426461880
839,CI MC MI MK T,233657819759
840,MI T,8301049
840,MC T,667070
840,CI T,1673953
840,MK T,2886675
840,MC MI,47903401
840,CI MI,71265082
840,MI MK,235420417
840,CI MC,7736176
840,MC MK,26443187
840,CI MK,35237369
840,MC MI T,40315707
840,CI MI T,47248866
840,MI MK T,211299809
840,CI MC T,5083393
840,MC MK T,23473455
840,CI MK T,26999867
840,CI MC MI,573337542
840,MC MI MK,4103578498
840,CI MI MK,3028732586
840,CI MC MK,327089292
840,CI MC MI T,528380565
840,MC MI MK T,3981712476
840,CI MI MK T,2855784488
840,CI MC MK T,306093222
840,CI MC MI MK,60525489811
840,CI MC MI MK T,59786834223
841,MI T,769577
841,MC T,95976
841,CI T,889397
841,MK T,1032
841,MC MI,47903401
841,CI MI,460456073
841,MI MK,97843
841,CI MC,47470011
841,MC MK,7784
841,CI MK,24197
841,MC MI T,2151613
841,CI MI T,10556210
841,MI MK T,92710
841,CI MC T,1174529
841,MC MK T,7560
841,CI MK T,16441
841,CI MC MI,4679397494
841,MC MI MK,1327773
841,CI MI MK,2088622
841,CI MC MK,142647
841,CI MC MI T,47808034
841,MC MI MK T,1318755
841,CI MI MK T,1895407
841,CI MC MK T,130691
841,CI MC MI MK,28580294
841,CI MC MI MK T,28048361
842,MI T,113076
842,MC T,1025508
842,CI T,641921
842,MK T,2387922
842,MC MI,3066282
842,CI MI,7037071
842,MI MK,13659933
842,CI MC,17728827
842,MC MK,34863638
842,CI MK,56877800
842,MC MI T,2241627
842,CI MI T,4967365
842,MI MK T,10423251
842,CI MC T,7305588
842,MC MK T,23894797
842,CI MK T,32949895
842,CI MC MI,196650096
842,MC MI MK,370539249
842,CI MI MK,928691753
842,CI MC MK,1155127893
842,CI MC MI T,133214377
842,MC MI MK T,268141120
842,CI MI MK T,629457402
842,CI MC MK T,704445784
842,CI MC MI MK,29072252901
842,CI MC MI MK T,18914961759
843,MI T,8867937
843,MC T,808010
843,CI T,2287973
843,MK T,4
843,MC MI,47903401
843,CI MI,38576845
843,MI MK,736
843,CI MC,4059116
843,MC MK,57
843,CI MK,36
843,MC MI T,30847586
843,CI MI T,26034395
843,MI MK T,491
843,CI MC T,2668161
843,MC MK T,37
843,CI MK T,21
843,CI MC MI,238860347
843,MC MI MK,9352
843,CI MI MK,3713
843,CI MC MK,293
843,CI MC MI T,154895076
843,MC MI MK T,7337
843,CI MI MK T,2517
843,CI MC MK T,192
843,CI MC MI MK,47355
843,CI MC MI MK T,37119
844,MI T,194803
844,MC T,159593
844,CI T,689625
844,MK T,34
844,MC MI,10905021
844,CI MI,28500533
844,MI MK,5999
844,CI MC,27322258
844,MC MK,11893
844,CI MK,28471
844,MC MI T,895189
844,CI MI T,1951131
844,MI MK T,176
844,CI MC T,1740204
844,MC MK T,164
844,CI MK T,471
844,CI MC MI,294402805
844,MC MI MK,85593
844,CI MI MK,163585
844,CI MC MK,277880
844,CI MC MI T,26448574
844,MC MI MK T,3472
844,CI MI MK T,8272
844,CI MC MK T,6929
844,CI MC MI MK,3144051
844,CI MC MI MK T,321778
845,MI T,15348
845,MC T,344535
845,CI T,6439883
845,MK T,51
845,MC MI,114383
845,CI MI,2554763
845,MI MK,52
845,CI MC,32804230
845,MC MK,354
845,CI MK,10224
845,MC MI T,31954
845,CI MI T,849450
845,MI MK T,19
845,CI MC T,10511414
845,MC MK T,134
845,CI MK T,4194
845,CI MC MI,6225803
845,MC MI MK,164
845,CI MI MK,4818
845,CI MC MK,27582
845,CI MC MI T,2402046
845,MC MI MK T,56
845,CI MI MK T,2432
845,CI MC MK T,13729
845,CI MC MI MK,17309
845,CI MC MI MK T,8829
846,MI T,755
846,MC T,757
846,CI T,1483
846,MK T,1254
846,MC MI,10905021
846,CI MI,20080251
846,MI MK,36413233
846,CI MC,17728827
846,MC MK,34863638
846,CI MK,56877800
846,MC MI T,2746
846,CI MI T,6092
846,MI MK T,6566
846,CI MC T,6888
846,MC MK T,11524
846,CI MK T,16720
846,CI MC MI,369447700
846,MC MI MK,753818881
846,CI MI MK,1636059838
846,CI MC MK,1155127893
846,CI MC MI T,75823
846,MC MI MK T,156050
846,CI MI MK T,216122
846,CI MC MK T,374319
846,CI MC MI MK,47267717180
846,CI MC MI MK T,6417433
847,MI T,2952583
847,MC T,465590
847,CI T,355048
847,MK T,1037260
847,MC MI,67371414
847,CI MI,111207799
847,MI MK,235420417
847,CI MC,17728827
847,MC MK,34863638
847,CI MK,56877800
847,MC MI T,19721220
847,CI MI T,30895899
847,MI MK T,77929700
847,CI MC T,4027482
847,MC MK T,11105567
847,CI MK T,17440270
847,CI MC MI,2246641997
847,MC MI MK,4847757474
847,CI MI MK,10372668168
847,CI MC MK,1155127893
847,CI MC MI T,752342576
847,MC MI MK T,1754320657
847,CI MI MK T,3686146263
847,CI MC MK T,410436498
847,CI MC MI MK,304475739146
847,CI MC MI MK T,110783530297
848,MI T,155663
848,MC T,243101
848,CI T,1164257
848,MK T,120
848,MC MI,2008719
848,CI MI,5032205
848,MI MK,1939
848,CI MC,11923191
848,MC MK,5178
848,CI MK,13921
848,MC MI T,392330
848,CI MI T,1409616
848,MI MK T,403
848,CI MC T,3758238
848,MC MK T,1045
848,CI MK T,4112
848,CI MC MI,68784050
848,MC MI MK,34748
848,CI MI MK,118145
848,CI MC MK,297846
848,CI MC MI T,20199226
848,MC MI MK T,7839
848,CI MI MK T,39541
848,CI MC MK T,96677
848,CI MC MI MK,3284307
848,CI MC MI MK T,1180917
849,MI T,199783
849,MC T,32641
849,CI T,62527
849,MK T,7
849,MC MI,67371414
849,CI MI,111207799
849,MI MK,16102
849,CI MC,17728827
849,MC MK,2112
849,CI MK,3221
849,MC MI T,1198791
849,CI MI T,2224492
849,MI MK T,1173
849,CI MC T,315458
849,MC MK T,103
849,CI MK T,223
849,CI MC MI,2246641997
849,MC MI MK,266438
849,CI MI MK,501747
849,CI MC MK,56793
849,CI MC MI T,45599521
849,MC MI MK T,43977
849,CI MI MK T,87009
849,CI MC MK T,7256
849,CI MC MI MK,13480478
849,CI MC MI MK T,3566861
850,MI T,217831
850,MC T,13879
850,CI T,49262
850,MK T,1
850,MC MI,47903401
850,CI MI,75890700
850,MI MK,4119
850,CI MC,7692385
850,MC MK,516
850,CI MK,612
850,MC MI T,1110856
850,CI MI T,1388355
850,MI MK T,239
850,CI MC T,150300
850,MC MK T,24
850,CI MK T,42
850,CI MC MI,622834263
850,MC MI MK,66555
850,CI MI MK,48927
850,CI MC MK,5448
850,CI MC MI T,20294553
850,MC MI MK T,5736
850,CI MI MK T,10038
850,CI MC MK T,1008
850,CI MC MI MK,902475
850,CI MC MI MK T,240912
851,MI T,8301049
851,MC T,667070
851,CI T,936857
851,MK T,2886675
851,MC MI,47903401
851,CI MI,38850598
851,MI MK,235420417
851,CI MC,4291188
851,MC MK,26443187
851,CI MK,15790390
851,MC MI T,40315707
851,CI MI T,21309732
851,MI MK T,211299809
851,CI MC T,2089646
851,MC MK T,23473455
851,CI MK T,10616827
851,CI MC MI,260555894
851,MC MI MK,4103578498
851,CI MI MK,1321290424
851,CI MC MK,145983631
851,CI MC MI T,226332214
851,MC MI MK T,3981712476
851,CI MI MK T,1224728015
851,CI MC MK T,132396281
851,CI MC MI MK,27255869675
851,CI MC MI MK T,26816550812
852,MI T,539
852,MC T,83
852,CI T,190
852,MK T,246
852,MC MI,67371414
852,CI MI,111207799
852,MI MK,235420417
852,CI MC,17728827
852,MC MK,34863638
852,CI MK,56877800
852,MC MI T,8393
852,CI MI T,33992
852,MI MK T,49112
852,CI MC T,5038
852,MC MK T,7236
852,CI MK T,32062
852,CI MC MI,2246641997
852,MC MI MK,4847757474
852,CI MI MK,10372668168
852,CI MC MK,1155127893
852,CI MC MI T,1103184
852,MC MI MK T,1606763
852,CI MI MK T,7194860
852,CI MC MK T,1055418
852,CI MC MI MK,304475739146
852,CI MC MI MK T,237378060
853,MI T,4837140
853,MC T,762239
853,CI T,6104174
853,MK T,6
853,MC MI,67371414
853,CI MI,460456073
853,MI MK,2790
853,CI MC,80274241
853,MC MK,324
853,CI MK,2219
853,MC MI T,30501798
853,CI MI T,183974680
853,MI MK T,825
853,CI MC T,27324115
853,MC MK T,127
853,CI MK T,763
853,CI MC MI,5783682388
853,MC MI MK,66976
853,CI MI MK,410166
853,CI MC MK,41783
853,CI MC MI T,3013726879
853,MC MI MK T,21753
853,CI MI MK T,123525
853,CI MC MK T,18194
853,CI MC MI MK,11285417
853,CI MC MI MK T,3257859
854,MI T,250661
854,MC T,18944
854,CI T,231872
854,MK T,89863
854,MC MI,47903401
854,CI MI,160233289
854,MI MK,235420417
854,CI MC,16402802
854,MC MK,26443187
854,CI MK,78775652
854,MC MI T,1057355
854,CI MI T,3286529
854,MI MK T,5449625
854,CI MC T,292791
854,MC MK T,497410
854,CI MK T,1559681
854,CI MC MI,1516369068
854,MC MI MK,4103578498
854,CI MI MK,8341161975
854,CI MC MK,832564334
854,CI MC MI T,37233584
854,MC MI MK T,90671014
854,CI MI MK T,181786262
854,CI MC MK T,15937264
854,CI MC MI MK,181046940733
854,CI MC MI MK T,3783190464
855,MI T,442
855,MC T,151050
855,CI T,4141950
855,MK T,546945
855,MC MI,12608
855,CI MI,473875
855,MI MK,477004
855,CI MC,32804230
855,MC MK,8420451
855,CI MK,215765477
855,MC MI T,1228
855,CI MI T,47319
855,MI MK T,32951
855,CI MC T,4564297
855,MC MK T,1244136
855,CI MK T,31982203
855,CI MC MI,1076763
855,MC MI MK,1051779
855,CI MI MK,43839067
855,CI MC MK,606627622
855,CI MC MI T,138831
855,MC MI MK T,98939
855,CI MI MK T,4150330
855,CI MC MK T,109434744
855,CI MC MI MK,102862184
855,CI MC MI MK T,12685441
856,MI T,94512
856,MC T,343385
856,CI T,876367
856,MK T,5
856,MC MI,2621452
856,CI MI,6944638
856,MI MK,157
856,CI MC,11923191
856,MC MK,147
856,CI MK,242
856,MC MI T,1932247
856,CI MI T,6024718
856,MI MK T,150
856,CI MC T,7940421
856,MC MK T,125
856,CI MK T,154
856,CI MC MI,161659219
856,MC MI MK,5717
856,CI MI MK,8152
856,CI MC MK,6067
856,CI MC MI T,152582716
856,MC MI MK T,5674
856,CI MI MK T,7968
856,CI MC MK T,5604
856,CI MC MI MK,305471
856,CI MC MI MK T,304420
857,MI T,104140
857,MC T,221212
857,CI T,44574
857,MK T,50
857,MC MI,5184962
857,CI MI,371286
857,MI MK,3146
857,CI MC,457475
857,MC MK,2111
857,CI MK,163
857,MC MI T,1892373
857,CI MI T,91502
857,MI MK T,1372
857,CI MC T,131907
857,MC MK T,851
857,CI MK T,45
857,CI MC MI,4252331
857,MC MI MK,52264
857,CI MI MK,2741
857,CI MC MK,1688
857,CI MC MI T,1849344
857,MC MI MK T,31779
857,CI MI MK T,1423
857,CI MC MK T,855
857,CI MC MI MK,53819
857,CI MC MI MK T,32943
858,MI T,396
858,MC T,1250
858,CI T,2422
858,MK T,2
858,MC MI,3031463
858,CI MI,5032205
858,MI MK,11443
858,CI MC,17728827
858,MC MK,43062
858,CI MK,84497
858,MC MI T,1681
858,CI MI T,3112
858,MI MK T,16
858,CI MC T,12093
858,MC MK T,39
858,CI MK T,160
858,CI MC MI,84653382
858,MC MI MK,236966
858,CI MI MK,561875
858,CI MC MK,1753258
858,CI MC MI T,44745
858,MC MI MK T,306
858,CI MI MK T,1268
858,CI MC MK T,3129
858,CI MC MI MK,15443806
858,CI MC MI MK T,24318
859,MI T,120
859,MC T,45
859,CI T,12
859,MK T,277
859,MC MI,3359730
859,CI MI,1457111
859,MI MK,17878646
859,CI MC,4291188
859,MC MK,26443187
859,CI MK,15790390
859,MC MI T,4166
859,CI MI T,596
859,MI MK T,31417
859,CI MC T,178
859,MC MK T,9252
859,CI MK T,1332
859,CI MC MI,17934740
859,MC MI MK,379965859
859,CI MI MK,98413335
859,CI MC MK,145983631
859,CI MC MI T,20826
859,MC MI MK T,1099561
859,CI MI MK T,157081
859,CI MC MK T,46211
859,CI MC MI MK,2366803727
859,CI MC MI MK T,5497801
860,MI T,299372
860,MC T,27757
860,CI T,329873
860,MK T,101663
860,MC MI,47903401
860,CI MI,460456073
860,MI MK,235420417
860,CI MC,47470011
