QueryID,Tables,postgres_Estimate
819,MI T,2
819,MK T,2
819,MI_IDX T,2
819,MC T,2
819,MI MK,2
819,MI MI_IDX,2
819,MC MI,2
819,MI_IDX MK,2
819,MC MK,2
819,MC MI_IDX,2
819,MI MK T,2
819,MI MI_IDX T,2
819,MC MI T,2
819,MI_IDX MK T,2
819,MC MK T,2
819,MC MI_IDX T,2
819,MI MI_IDX MK,2
819,MC MI MK,2
819,MC MI MI_IDX,3
819,MC MI_IDX MK,2
819,MI MI_IDX MK T,2
819,MC MI MK T,2
819,MC MI MI_IDX T,2
819,MC MI_IDX MK T,2
819,MC MI MI_IDX MK,2
819,MC MI MI_IDX MK T,2
820,MI T,9957
820,MK T,9477
820,MI_IDX T,10161
820,MC T,10963
820,MI MK,9741
820,MI MI_IDX,10155
820,MC MI,10554
820,MI_IDX MK,10584
820,MC MK,10289
820,MC MI_IDX,9909
820,MI MK T,10845
820,MI MI_IDX T,10344
820,MC MI T,9610
820,MI_IDX MK T,10295
820,MC MK T,9498
820,MC MI_IDX T,9367
820,MI MI_IDX MK,10112
820,MC MI MK,10636
820,MC MI MI_IDX,9243
820,MC MI_IDX MK,10867
820,MI MI_IDX MK T,10450
820,MC MI MK T,10073
820,MC MI MI_IDX T,9623
820,MC MI_IDX MK T,10089
820,MC MI MI_IDX MK,9272
820,MC MI MI_IDX MK T,10468
821,MI T,51379046
821,MK T,44756539
821,MI_IDX T,48316156
821,MC T,52986175
821,MI MK,51084303
821,MI MI_IDX,44430239
821,MC MI,47720214
821,MI_IDX MK,41433232
821,MC MK,52319280
821,MC MI_IDX,53571693
821,MI MK T,46513353
821,MI MI_IDX T,53912975
821,MC MI T,47708470
821,MI_IDX MK T,47196073
821,MC MK T,44088567
821,MC MI_IDX T,50884423
821,MI MI_IDX MK,47588931
821,MC MI MK,46840478
821,MC MI MI_IDX,45827250
821,MC MI_IDX MK,52617425
821,MI MI_IDX MK T,42843389
821,MC MI MK T,44816738
821,MC MI MI_IDX T,49953309
821,MC MI_IDX MK T,49185827
821,MC MI MI_IDX MK,48246372
821,MC MI MI_IDX MK T,45380338
822,MI T,1
822,MK T,1
822,MI_IDX T,1
822,MC T,1
822,MI MK,1
822,MI MI_IDX,1
822,MC MI,1
822,MI_IDX MK,1
822,MC MK,1
822,MC MI_IDX,1
822,MI MK T,1
822,MI MI_IDX T,1
822,MC MI T,1
822,MI_IDX MK T,1
822,MC MK T,1
822,MC MI_IDX T,1
822,MI MI_IDX MK,1
822,MC MI MK,1
822,MC MI MI_IDX,1
822,MC MI_IDX MK,1
822,MI MI_IDX MK T,1
822,MC MI MK T,1
822,MC MI MI_IDX T,1
822,MC MI_IDX MK T,1
822,MC MI MI_IDX MK,1
822,MC MI MI_IDX MK T,1
823,MI T,15126
823,MK T,19113
823,MI_IDX T,18274
823,MC T,17807
823,MI MK,18698
823,MI MI_IDX,17215
823,MC MI,15085
823,MI_IDX MK,16018
823,MC MK,17475
823,MC MI_IDX,19086
823,MI MK T,15690
823,MI MI_IDX T,17085
823,MC MI T,17943
823,MI_IDX MK T,16948
823,MC MK T,17336
823,MC MI_IDX T,18584
823,MI MI_IDX MK,15820
823,MC MI MK,15853
823,MC MI MI_IDX,16141
823,MC MI_IDX MK,13950
823,MI MI_IDX MK T,16138
823,MC MI MK T,16571
823,MC MI MI_IDX T,17141
823,MC MI_IDX MK T,16257
823,MC MI MI_IDX MK,16749
823,MC MI MI_IDX MK T,16007
824,MI T,3823838
824,MK T,3709552
824,MI_IDX T,4158866
824,MC T,4656853
824,MI MK,4083460
824,MI MI_IDX,3686812
824,MC MI,4127813
824,MI_IDX MK,4303587
824,MC MK,4071684
824,MC MI_IDX,3969943
824,MI MK T,4671758
824,MI MI_IDX T,4082081
824,MC MI T,4094638
824,MI_IDX MK T,3901192
824,MC MK T,4446132
824,MC MI_IDX T,4242255
824,MI MI_IDX MK,4539554
824,MC MI MK,4630825
824,MC MI MI_IDX,4156403
824,MC MI_IDX MK,4530593
824,MI MI_IDX MK T,4589123
824,MC MI MK T,3485062
824,MC MI MI_IDX T,4313868
824,MC MI_IDX MK T,4275473
824,MC MI MI_IDX MK,3898949
824,MC MI MI_IDX MK T,3951669
825,MI T,155
825,MK T,150
825,MI_IDX T,161
825,MC T,187
825,MI MK,181
825,MI MI_IDX,169
825,MC MI,157
825,MI_IDX MK,157
825,MC MK,170
825,MC MI_IDX,168
825,MI MK T,170
825,MI MI_IDX T,187
825,MC MI T,158
825,MI_IDX MK T,171
825,MC MK T,132
825,MC MI_IDX T,159
825,MI MI_IDX MK,154
825,MC MI MK,145
825,MC MI MI_IDX,162
825,MC MI_IDX MK,142
825,MI MI_IDX MK T,156
825,MC MI MK T,184
825,MC MI MI_IDX T,171
825,MC MI_IDX MK T,175
825,MC MI MI_IDX MK,168
825,MC MI MI_IDX MK T,180
826,MI T,2185
826,MC T,2560
826,CI T,2424
826,MK T,2434
826,MC MI,2452
826,CI MI,2144
826,MI MK,2500
826,CI MC,2230
826,MC MK,2458
826,CI MK,2145
826,MC MI T,2588
826,CI MI T,2043
826,MI MK T,2169
826,CI MC T,2522
826,MC MK T,2248
826,CI MK T,2372
826,CI MC MI,2348
826,MC MI MK,2276
826,CI MI MK,2566
826,CI MC MK,2253
826,CI MC MI T,2390
826,MC MI MK T,2640
826,CI MI MK T,2328
826,CI MC MK T,2178
826,CI MC MI MK,2194
826,CI MC MI MK T,2000
827,MI T,6
827,MC T,6
827,CI T,5
827,MK T,5
827,MC MI,96
827,CI MI,7
827,MI MK,6
827,CI MC,6
827,MC MK,6
827,CI MK,5
827,MC MI T,6
827,CI MI T,5
827,MI MK T,6
827,CI MC T,6
827,MC MK T,6
827,CI MK T,6
827,CI MC MI,6
827,MC MI MK,5
827,CI MI MK,6
827,CI MC MK,6
827,CI MC MI T,6
827,MC MI MK T,7
827,CI MI MK T,7
827,CI MC MK T,6
827,CI MC MI MK,6
827,CI MC MI MK T,5
828,MI T,1
828,MC T,1
828,CI T,1
828,MK T,1
828,MC MI,1
828,CI MI,1
828,MI MK,1
828,CI MC,1
828,MC MK,1
828,CI MK,1
828,MC MI T,1
828,CI MI T,1
828,MI MK T,1
828,CI MC T,1
828,MC MK T,1
828,CI MK T,1
828,CI MC MI,1
828,MC MI MK,1
828,CI MI MK,1
828,CI MC MK,1
828,CI MC MI T,1
828,MC MI MK T,1
828,CI MI MK T,1
828,CI MC MK T,1
828,CI MC MI MK,1
828,CI MC MI MK T,1
829,MI T,94946909
829,MC T,105937174
829,CI T,97520119
829,MK T,95223862
829,MC MI,103323041
829,CI MI,93490517
829,MI MK,105095562
829,CI MC,111665374
829,MC MK,111916848
829,CI MK,104074995
829,MC MI T,102269980
829,CI MI T,103136016
829,MI MK T,120897720
829,CI MC T,112199855
829,MC MK T,120118353
829,CI MK T,120024873
829,CI MC MI,97955600
829,MC MI MK,110137109
829,CI MI MK,104764617
829,CI MC MK,89518410
829,CI MC MI T,114474632
829,MC MI MK T,93302789
829,CI MI MK T,108690422
829,CI MC MK T,95278270
829,CI MC MI MK,105989717
829,CI MC MI MK T,92263530
830,MI T,410834
830,MC T,412323
830,CI T,375333
830,MK T,432435
830,MC MI,421985
830,CI MI,403547
830,MI MK,364055
830,CI MC,422144
830,MC MK,426034
830,CI MK,420634
830,MC MI T,417611
830,CI MI T,368807
830,MI MK T,414673
830,CI MC T,440039
830,MC MK T,405520
830,CI MK T,385534
830,CI MC MI,397390
830,MC MI MK,464950
830,CI MI MK,377480
830,CI MC MK,359902
830,CI MC MI T,405370
830,MC MI MK T,371315
830,CI MI MK T,473559
830,CI MC MK T,455958
830,CI MC MI MK,382150
830,CI MC MI MK T,441736
831,MI T,3266582
831,MC T,2958055
831,CI T,2933447
831,MK T,2809373
831,MC MI,2641385
831,CI MI,3024524
831,MI MK,2743058
831,CI MC,2897421
831,MC MK,3292530
831,CI MK,2854800
831,MC MI T,2820023
831,CI MI T,2999268
831,MI MK T,2586511
831,CI MC T,2389980
831,MC MK T,2949135
831,CI MK T,2509328
831,CI MC MI,2579881
831,MC MI MK,2789502
831,CI MI MK,2379722
831,CI MC MK,2894939
831,CI MC MI T,2615301
831,MC MI MK T,2941814
831,CI MI MK T,2952097
831,CI MC MK T,2871686
831,CI MC MI MK,3151181
831,CI MC MI MK T,3020270
832,MI T,720658
832,MC T,658373
832,CI T,799287
832,MK T,843192
832,MC MI,888767
832,CI MI,920299
832,MI MK,831918
832,CI MC,784159
832,MC MK,902624
832,CI MK,859823
832,MC MI T,761331
832,CI MI T,786979
832,MI MK T,916983
832,CI MC T,906867
832,MC MK T,809388
832,CI MK T,893489
832,CI MC MI,723085
832,MC MI MK,836408
832,CI MI MK,747863
832,CI MC MK,702358
832,CI MC MI T,904033
832,MC MI MK T,741022
832,CI MI MK T,845808
832,CI MC MK T,842507
832,CI MC MI MK,765084
832,CI MC MI MK T,824714
833,MI T,161600492
833,MC T,163279773
833,CI T,147086394
833,MK T,162568487
833,MC MI,155178961
833,CI MI,131346730
833,MI MK,147806710
833,CI MC,156874075
833,MC MK,139977492
833,CI MK,161671310
833,MC MI T,146257600
833,CI MI T,150323584
833,MI MK T,142948909
833,CI MC T,148632284
833,MC MK T,143687463
833,CI MK T,141762720
833,CI MC MI,161483737
833,MC MI MK,123861890
833,CI MI MK,147784650
833,CI MC MK,136640140
833,CI MC MI T,143426102
833,MC MI MK T,129209329
833,CI MI MK T,155389522
833,CI MC MK T,159764810
833,CI MC MI MK,150469026
833,CI MC MI MK T,146730796
834,MI T,1484313523
834,MC T,1608493480
834,CI T,1592098310
834,MK T,1536320133
834,MC MI,1396804890
834,CI MI,1720493475
834,MI MK,1705516741
834,CI MC,1684150977
834,MC MK,1587524880
834,CI MK,1465425469
834,MC MI T,1670256339
834,CI MI T,1852733060
834,MI MK T,1790203631
834,CI MC T,1757967756
834,MC MK T,1717359187
834,CI MK T,1663579026
834,CI MC MI,1327462409
834,MC MI MK,1581467719
834,CI MI MK,1219047295
834,CI MC MK,1597976141
834,CI MC MI T,1541548688
834,MC MI MK T,1483992724
834,CI MI MK T,1642348212
834,CI MC MK T,1684757055
834,CI MC MI MK,1548173324
834,CI MC MI MK T,1643180337
835,MI T,2815917
835,MC T,2702895
835,CI T,2586000
835,MK T,2458378
835,MC MI,3072844
835,CI MI,2944342
835,MI MK,2383074
835,CI MC,2233158
835,MC MK,2825997
835,CI MK,2487048
835,MC MI T,2562286
835,CI MI T,2426125
835,MI MK T,2331829
835,CI MC T,2923076
835,MC MK T,2598929
835,CI MK T,2852196
835,CI MC MI,2609264
835,MC MI MK,2741616
835,CI MI MK,2468369
835,CI MC MK,2724420
835,CI MC MI T,2752907
835,MC MI MK T,2793608
835,CI MI MK T,2453555
835,CI MC MK T,2457790
835,CI MC MI MK,2985080
835,CI MC MI MK T,2294808
836,MI T,45718
836,MC T,39471
836,CI T,43909
836,MK T,41226
836,MC MI,41100
836,CI MI,42806
836,MI MK,49752
836,CI MC,45230
836,MC MK,48652
836,CI MK,49627
836,MC MI T,42564
836,CI MI T,45527
836,MI MK T,41984
836,CI MC T,42106
836,MC MK T,40279
836,CI MK T,35920
836,CI MC MI,45122
836,MC MI MK,42636
836,CI MI MK,42152
836,CI MC MK,45861
836,CI MC MI T,48866
836,MC MI MK T,38734
836,CI MI MK T,41274
836,CI MC MK T,42200
836,CI MC MI MK,46083
836,CI MC MI MK T,45999
837,MI T,51636
837,MC T,45755
837,CI T,42344
837,MK T,47611
837,MC MI,43388
837,CI MI,46420
837,MI MK,47745
837,CI MC,37429
837,MC MK,42610
837,CI MK,47892
837,MC MI T,49257
837,CI MI T,44282
837,MI MK T,40818
837,CI MC T,45388
837,MC MK T,52735
837,CI MK T,42603
837,CI MC MI,53957
837,MC MI MK,40881
837,CI MI MK,45904
837,CI MC MK,48822
837,CI MC MI T,43213
837,MC MI MK T,43555
837,CI MI MK T,50958
837,CI MC MK T,50857
837,CI MC MI MK,48835
837,CI MC MI MK T,41722
838,MI T,20806260
838,MC T,16672067
838,CI T,25126610
838,MK T,23777661
838,MC MI,19479766
838,CI MI,22793959
838,MI MK,19386761
838,CI MC,20636159
838,MC MK,22772394
838,CI MK,21378242
838,MC MI T,18992893
838,CI MI T,21322872
838,MI MK T,18988570
838,CI MC T,20462494
838,MC MK T,18693519
838,CI MK T,19929417
838,CI MC MI,22146340
838,MC MI MK,20951731
838,CI MI MK,20650408
838,CI MC MK,18423215
838,CI MC MI T,21927558
838,MC MI MK T,18889133
838,CI MI MK T,21563611
838,CI MC MK T,22116048
838,CI MC MI MK,18680962
838,CI MC MI MK T,19477549
839,MI T,1201407167
839,MC T,993112693
839,CI T,1003168582
839,MK T,1151599190
839,MC MI,1176676923
839,CI MI,1138776848
839,MI MK,1098355779
839,CI MC,1013831570
839,MC MK,1142705946
839,CI MK,1013640675
839,MC MI T,1154878123
839,CI MI T,949681864
839,MI MK T,1131201532
839,CI MC T,1237489427
839,MC MK T,1073747833
839,CI MK T,1077997685
839,CI MC MI,1219649631
839,MC MI MK,1078343053
839,CI MI MK,1134382674
839,CI MC MK,1109062861
839,CI MC MI T,1124088263
839,MC MI MK T,1041771937
839,CI MI MK T,1203661077
839,CI MC MK T,1110776160
839,CI MC MI MK,1046719861
839,CI MC MI MK T,1092137828
840,MI T,372486848
840,MC T,374342663
840,CI T,370471100
840,MK T,350529344
840,MC MI,390168227
840,CI MI,375650924
840,MI MK,431142795
840,CI MC,413337000
840,MC MK,403300614
840,CI MK,386042126
840,MC MI T,419764200
840,CI MI T,361167962
840,MI MK T,372339810
840,CI MC T,377007863
840,MC MK T,437007464
840,CI MK T,430636018
840,CI MC MI,391083717
840,MC MI MK,333207698
840,CI MI MK,354803792
840,CI MC MK,345097160
840,CI MC MI T,449962678
840,MC MI MK T,453016653
840,CI MI MK T,420484443
840,CI MC MK T,343281037
840,CI MC MI MK,398164959
840,CI MC MI MK T,382010585
841,MI T,26066
841,MC T,26761
841,CI T,27626
841,MK T,29339
841,MC MI,25688
841,CI MI,24445
841,MI MK,23494
841,CI MC,24486
841,MC MK,22024
841,CI MK,23109
841,MC MI T,25196
841,CI MI T,25267
841,MI MK T,25199
841,CI MC T,26882
841,MC MK T,23658
841,CI MK T,24699
841,CI MC MI,23947
841,MC MI MK,27579
841,CI MI MK,25456
841,CI MC MK,23168
841,CI MC MI T,25746
841,MC MI MK T,25922
841,CI MI MK T,27036
841,CI MC MK T,26596
841,CI MC MI MK,23640
841,CI MC MI MK T,22223
842,MI T,2762975
842,MC T,2880145
842,CI T,2908941
842,MK T,2828891
842,MC MI,2309363
842,CI MI,2728084
842,MI MK,2645167
842,CI MC,2809044
842,MC MK,2331537
842,CI MK,2575862
842,MC MI T,2672025
842,CI MI T,2806788
842,MI MK T,2889108
842,CI MC T,2943825
842,MC MK T,2542904
842,CI MK T,2861535
842,CI MC MI,2890822
842,MC MI MK,2690732
842,CI MI MK,3114459
842,CI MC MK,3059695
842,CI MC MI T,2764001
842,MC MI MK T,3146555
842,CI MI MK T,2752846
842,CI MC MK T,2521645
842,CI MC MI MK,2577767
842,CI MC MI MK T,2466552
843,MI T,67760
843,MC T,73442
843,CI T,70736
843,MK T,75084
843,MC MI,68891
843,CI MI,73033
843,MI MK,72687
843,CI MC,67769
843,MC MK,75101
843,CI MK,75988
843,MC MI T,80200
843,CI MI T,85976
843,MI MK T,88092
843,CI MC T,74014
843,MC MK T,66664
843,CI MK T,69499
843,CI MC MI,84237
843,MC MI MK,77190
843,CI MI MK,78967
843,CI MC MK,82515
843,CI MC MI T,78108
843,MC MI MK T,76049
843,CI MI MK T,76278
843,CI MC MK T,84034
843,CI MC MI MK,71903
843,CI MC MI MK T,75182
844,MI T,5690
844,MC T,6035
844,CI T,4826
844,MK T,4592
844,MC MI,4976
844,CI MI,4472
844,MI MK,4858
844,CI MC,4717
844,MC MK,5228
844,CI MK,4628
844,MC MI T,4790
844,CI MI T,4504
844,MI MK T,4888
844,CI MC T,5919
844,MC MK T,5009
844,CI MK T,5125
844,CI MC MI,4868
844,MC MI MK,5137
844,CI MI MK,4972
844,CI MC MK,4928
844,CI MC MI T,4535
844,MC MI MK T,4200
844,CI MI MK T,4339
844,CI MC MK T,5973
844,CI MC MI MK,4396
844,CI MC MI MK T,5682
845,MI T,139
845,MC T,149
845,CI T,125
845,MK T,114
845,MC MI,137
845,CI MI,154
845,MI MK,142
845,CI MC,146
845,MC MK,166
845,CI MK,148
845,MC MI T,158
845,CI MI T,140
845,MI MK T,143
845,CI MC T,135
845,MC MK T,148
845,CI MK T,111
845,CI MC MI,131
845,MC MI MK,138
845,CI MI MK,147
845,CI MC MK,145
845,CI MC MI T,108
845,MC MI MK T,134
845,CI MI MK T,111
845,CI MC MK T,137
845,CI MC MI MK,115
845,CI MC MI MK T,133
846,MI T,10843
846,MC T,11353
846,CI T,13328
846,MK T,81068
846,MC MI,13279
846,CI MI,12268
846,MI MK,93105
846,CI MC,12846
846,MC MK,88607
846,CI MK,13371
846,MC MI T,13745
846,CI MI T,145500
846,MI MK T,11332
846,CI MC T,11946
846,MC MK T,14475
846,CI MK T,11564
846,CI MC MI,12816
846,MC MI MK,85417
846,CI MI MK,15082
846,CI MC MK,11932
846,CI MC MI T,11416
846,MC MI MK T,12675
846,CI MI MK T,90626
846,CI MC MK T,100211
846,CI MC MI MK,103843
846,CI MC MI MK T,83892
847,MI T,206939875
847,MC T,203330291
847,CI T,208821298
847,MK T,201737801
847,MC MI,210029309
847,CI MI,205533207
847,MI MK,179184572
847,CI MC,200973368
847,MC MK,237183074
847,CI MK,214975585
847,MC MI T,222603027
847,CI MI T,195259285
847,MI MK T,200493539
847,CI MC T,194217877
847,MC MK T,213200710
847,CI MK T,166790411
847,CI MC MI,197881409
847,MC MI MK,188119118
847,CI MI MK,206375203
847,CI MC MK,196388701
847,CI MC MI T,238476337
847,MC MI MK T,186226654
847,CI MI MK T,177410321
847,CI MC MK T,212528171
847,CI MC MI MK,215174249
847,CI MC MI MK T,199080530
848,MI T,419
848,MC T,476
848,CI T,430
848,MK T,420
848,MC MI,415
848,CI MI,469
848,MI MK,362
848,CI MC,414
848,MC MK,464
848,CI MK,456
848,MC MI T,489
848,CI MI T,462
848,MI MK T,398
848,CI MC T,444
848,MC MK T,403
848,CI MK T,384
848,CI MC MI,437
848,MC MI MK,430
848,CI MI MK,391
848,CI MC MK,366
848,CI MC MI T,365
848,MC MI MK T,418
848,CI MI MK T,403
848,CI MC MK T,467
848,CI MC MI MK,408
848,CI MC MI MK T,397
849,MI T,794
849,MC T,808
849,CI T,1062
849,MK T,1005
849,MC MI,875
849,CI MI,919
849,MI MK,897
849,CI MC,749
849,MC MK,926
849,CI MK,723
849,MC MI T,879
849,CI MI T,818
849,MI MK T,957
849,CI MC T,853
849,MC MK T,769
849,CI MK T,920
849,CI MC MI,845
849,MC MI MK,836
849,CI MI MK,849
849,CI MC MK,776
849,CI MC MI T,857
849,MC MI MK T,910
849,CI MI MK T,797
849,CI MC MK T,907
849,CI MC MI MK,956
849,CI MC MI MK T,878
850,MI T,89
850,MC T,80
850,CI T,79
850,MK T,80
850,MC MI,87
850,CI MI,82
850,MI MK,77
850,CI MC,73
850,MC MK,89
850,CI MK,83
850,MC MI T,84
850,CI MI T,87
850,MI MK T,75
850,CI MC T,88
850,MC MK T,85
850,CI MK T,78
850,CI MC MI,78
850,MC MI MK,80
850,CI MI MK,88
850,CI MC MK,84
850,CI MC MI T,85
850,MC MI MK T,78
850,CI MI MK T,82
850,CI MC MK T,84
850,CI MC MI MK,78
850,CI MC MI MK T,84
851,MI T,396118851
851,MC T,373600329
851,CI T,362520594
851,MK T,391848944
851,MC MI,393137364
851,CI MI,348491439
851,MI MK,376863552
851,CI MC,343692588
851,MC MK,446583068
851,CI MK,362525024
851,MC MI T,337838390
851,CI MI T,426054123
851,MI MK T,372818787
851,CI MC T,395208093
851,MC MK T,368688024
851,CI MK T,317354539
851,CI MC MI,393391471
851,MC MI MK,352230293
851,CI MI MK,439883243
851,CI MC MK,383851266
851,CI MC MI T,378627819
851,MC MI MK T,330414106
851,CI MI MK T,351158807
851,CI MC MK T,392264139
851,CI MC MI MK,418565184
851,CI MC MI MK T,345180776
852,MI T,13953
852,MC T,12101
852,CI T,14811
852,MK T,16673
852,MC MI,16739
852,CI MI,15333
852,MI MK,17060
852,CI MC,15675
852,MC MK,18096
852,CI MK,15294
852,MC MI T,14607
852,CI MI T,16548
852,MI MK T,17270
852,CI MC T,16735
852,MC MK T,13797
852,CI MK T,15254
852,CI MC MI,17674
852,MC MI MK,14483
852,CI MI MK,16963
852,CI MC MK,15682
852,CI MC MI T,17051
852,MC MI MK T,16980
852,CI MI MK T,14242
852,CI MC MK T,16556
852,CI MC MI MK,14595
852,CI MC MI MK T,13704
853,MI T,168043
853,MC T,143812
853,CI T,154516
853,MK T,159217
853,MC MI,144362
853,CI MI,155460
853,MI MK,156787
853,CI MC,172789
853,MC MK,132293
853,CI MK,164444
853,MC MI T,144286
853,CI MI T,160232
853,MI MK T,154000
853,CI MC T,143711
853,MC MK T,167163
853,CI MK T,156251
853,CI MC MI,154939
853,MC MI MK,138143
853,CI MI MK,145634
853,CI MC MK,143983
853,CI MC MI T,145935
853,MC MI MK T,161235
853,CI MI MK T,157504
853,CI MC MK T,152909
853,CI MC MI MK,164877
853,CI MC MI MK T,146521
854,MI T,23656492
854,MC T,21054817
854,CI T,23177707
854,MK T,24325008
854,MC MI,23012935
854,CI MI,24744957
854,MI MK,20945217
854,CI MC,20411238
854,MC MK,22570562
854,CI MK,21662880
854,MC MI T,20993559
854,CI MI T,22180428
854,MI MK T,22535228
854,CI MC T,20001920
854,MC MK T,21403345
854,CI MK T,21367864
854,CI MC MI,23134194
854,MC MI MK,22248705
854,CI MI MK,24159998
854,CI MC MK,22074653
854,CI MC MI T,22205320
854,MC MI MK T,20475544
854,CI MI MK T,24208286
854,CI MC MK T,18611517
854,CI MC MI MK,23608311
854,CI MC MI MK T,21753923
855,MI T,302066
855,MC T,166628
855,CI T,210486
855,MK T,240770
855,MC MI,193252
855,CI MI,264504
855,MI MK,233666
855,CI MC,250516
855,MC MK,424575
855,CI MK,202559
855,MC MI T,281475
855,CI MI T,194474
855,MI MK T,271706
855,CI MC T,389271
855,MC MK T,239328
855,CI MK T,212585
855,CI MC MI,223936
855,MC MI MK,258184
855,CI MI MK,321499
855,CI MC MK,221262
855,CI MC MI T,209221
855,MC MI MK T,230580
855,CI MI MK T,219050
855,CI MC MK T,211336
855,CI MC MI MK,211811
855,CI MC MI MK T,238591
856,MI T,86
856,MC T,96
856,CI T,78
856,MK T,73
856,MC MI,91
856,CI MI,83
856,MI MK,90
856,CI MC,96
856,MC MK,93
856,CI MK,84
856,MC MI T,83
856,CI MI T,112
856,MI MK T,91
856,CI MC T,81
856,MC MK T,85
856,CI MK T,90
856,CI MC MI,102
856,MC MI MK,90
856,CI MI MK,93
856,CI MC MK,85
856,CI MC MI T,101
856,MC MI MK T,97
856,CI MI MK T,102
856,CI MC MK T,86
856,CI MC MI MK,84
856,CI MC MI MK T,70
857,MI T,26
857,MC T,17
857,CI T,18
857,MK T,18
857,MC MI,17
857,CI MI,18
857,MI MK,19
857,CI MC,17
857,MC MK,18
857,CI MK,17
857,MC MI T,20
857,CI MI T,15
857,MI MK T,15
857,CI MC T,19
857,MC MK T,16
857,CI MK T,16
857,CI MC MI,17
857,MC MI MK,16
857,CI MI MK,19
857,CI MC MK,19
857,CI MC MI T,18
857,MC MI MK T,20
857,CI MI MK T,17
857,CI MC MK T,17
857,CI MC MI MK,16
857,CI MC MI MK T,18
858,MI T,6
858,MC T,1
858,CI T,1
858,MK T,1
858,MC MI,1
858,CI MI,5
858,MI MK,1
858,CI MC,1
858,MC MK,1
858,CI MK,1
858,MC MI T,1
858,CI MI T,1
858,MI MK T,1
858,CI MC T,1
858,MC MK T,1
858,CI MK T,1
858,CI MC MI,1
858,MC MI MK,1
858,CI MI MK,1
858,CI MC MK,1
858,CI MC MI T,1
858,MC MI MK T,1
858,CI MI MK T,1
858,CI MC MK T,1
858,CI MC MI MK,6
858,CI MC MI MK T,1
859,MI T,166
859,MC T,163
859,CI T,161
859,MK T,190
859,MC MI,184
859,CI MI,151
859,MI MK,169
859,CI MC,182
859,MC MK,168
859,CI MK,139
859,MC MI T,150
859,CI MI T,141
859,MI MK T,188
859,CI MC T,148
859,MC MK T,168
859,CI MK T,165
859,CI MC MI,187
859,MC MI MK,187
859,CI MI MK,150
859,CI MC MK,209
859,CI MC MI T,193
859,MC MI MK T,172
859,CI MI MK T,186
859,CI MC MK T,187
859,CI MC MI MK,148
859,CI MC MI MK T,187
860,MI T,65371852
860,MC T,62781586
860,CI T,63674136
860,MK T,67202980
860,MC MI,70402382
860,CI MI,72527438
860,MI MK,59571180
860,CI MC,67512751
860,MC MK,62513498
860,CI MK,66312210
860,MC MI T,57178754
860,CI MI T,76285089
860,MI MK T,70989565
860,CI MC T,69762783
860,MC MK T,68994182
860,CI MK T,66229176
860,CI MC MI,85199480
860,MC MI MK,67109622
860,CI MI MK,72280204
860,CI MC MK,67344812
860,CI MC MI T,70201845
860,MC MI MK T,64495672
860,CI MI MK T,62645615
860,CI MC MK T,75424741
860,CI MC MI MK,76399619
860,CI MC MI MK T,75322752
861,MI T,474903819
861,MC T,487986887
861,CI T,488418241
861,MK T,515451415
861,MC MI,496146352
861,CI MI,533279555
861,MI MK,452637068
861,CI MC,498197677
861,MC MK,568398210
861,CI MK,491298694
861,MC MI T,481743623
861,CI MI T,499559543
861,MI MK T,494598886
861,CI MC T,531172349
861,MC MK T,549206571
861,CI MK T,544735752
861,CI MC MI,526554417
861,MC MI MK,462837311
861,CI MI MK,474763120
861,CI MC MK,456169801
861,CI MC MI T,466472878
861,MC MI MK T,491654417
861,CI MI MK T,496102177
861,CI MC MK T,531302589
861,CI MC MI MK,557462315
861,CI MC MI MK T,458868495
862,MI T,13610
862,MC T,13512
862,CI T,13528
862,MK T,15256
862,MC MI,15272
862,CI MI,11833
862,MI MK,13453
862,CI MC,12592
862,MC MK,14170
862,CI MK,14107
862,MC MI T,12719
862,CI MI T,12347
862,MI MK T,13118
862,CI MC T,12901
862,MC MK T,10620
862,CI MK T,13892
862,CI MC MI,12838
862,MC MI MK,11591
862,CI MI MK,12817
862,CI MC MK,13273
862,CI MC MI T,13882
862,MC MI MK T,14093
862,CI MI MK T,13985
862,CI MC MK T,12013
862,CI MC MI MK,14344
862,CI MC MI MK T,13019
863,MI T,157827652
863,MC T,136934138
863,CI T,143929650
863,MK T,148602586
863,MC MI,150960652
863,CI MI,146739067
863,MI MK,166173610
863,CI MC,163128266
863,MC MK,152902271
863,CI MK,152977885
863,MC MI T,172908728
863,CI MI T,162835945
863,MI MK T,153545286
863,CI MC T,152612254
863,MC MK T,147614552
863,CI MK T,164676062
863,CI MC MI,145382477
863,MC MI MK,141593100
863,CI MI MK,161893024
863,CI MC MK,144570079
863,CI MC MI T,152264598
863,MC MI MK T,153087314
863,CI MI MK T,140662596
863,CI MC MK T,143313107
863,CI MC MI MK,172481924
863,CI MC MI MK T,166151769
864,MI T,17273849
864,MC T,18714793
864,CI T,17866276
864,MK T,19703377
864,MC MI,18467201
864,CI MI,21960294
864,MI MK,20421177
864,CI MC,18305560
864,MC MK,20979436
864,CI MK,20167639
864,MC MI T,19377603
864,CI MI T,19754462
864,MI MK T,17991110
864,CI MC T,17849316
864,MC MK T,21004034
864,CI MK T,17292306
864,CI MC MI,17542975
864,MC MI MK,21768131
864,CI MI MK,17777420
864,CI MC MK,20522644
864,CI MC MI T,18778627
864,MC MI MK T,20960225
864,CI MI MK T,19524126
864,CI MC MK T,19224407
864,CI MC MI MK,20949174
